original_cfs,true_cf,improved_cfs,feasible_cf
CC1=CC(=NO1)C(NC2=CC=CC=C2)S(=O)(=O)N,True,CC1=CC(=NO1)C(NC2=CC=CC=C2)S(=O)(=O)N,False
CC1=CC=CN1C1=CC=CC=C1S1CC1C2=CC=CC=C2,True,CC1=CC=CN1C1=CC=CC=C1S1CC1C2=CC=CC=C2,True
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,True,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,False
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3,True,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3,False
CCN(CC)c1sc2c3NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]4(C)Oc5c(C)c(O)c(c3O)c(c2n1)c5C4=O)/C,True,CCN(CC)c1sc2c3NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]4(C)Oc5c(C)c(O)c(c3O)c(c2n1)c5C4=O)/C,False
CC1(C)N[C@@H](C(=O)N1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4,True,CC1(C)N[C@@H](C(=O)N1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4,False
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,True,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,False
CC1=CC=CC(C(N2C(C(N(C2=O)C)C)C(N2CCC(C2)O)C)=O)=C1N(=O)=O,True,CC1=CC=CC(C(N2C(C(N(C2=O)C)C)C(N2CCC(C2)O)C)=O)=C1N(=O)=O,False
CC1=CC2=C(C=C1)N=C(N2)N=O,True,CC1=CC2=C(C=C1)N=C(N2)N=O,True
CC(C)(C)C(=O)OCOC(=O)C1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,True,CC(C)(C)C(=O)OCOC(=O)C1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,False
CC1=CC=CN(C1)CSCCNC1=CC=CN=C1[N+](=O)[O-],True,CC1=CC=CN(C1)CSCCNC1=CC=CN=C1[N+](=O)[O-],True
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,True,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,True
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,False
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,False
CC1=C2C(C(=O)C3=CC=CC=C3C2=O)C(C)(C)CCC1C(O)C(O)C(C)C,True,CC1=C2C(C(=O)C3=CC=CC=C3C2=O)C(C)(C)CCC1C(O)C(O)C(C)C,False
CO.C#CC#CN#C#C#S#C#C1C2CC1C2.[H]#BC#BrBrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.C#CC#CN#C#C#S#C#C1C2CC1C2.[H]#BC#BrBrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CCNCC(O)c1cccc(O)c1,True,CCNCC(O)c1cccc(O)c1,False
CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(O)=O,False
CC1=C2C=CC(=O)C=C2C(=O)N(C)C1=O,True,CC1=C2C=CC(=O)C=C2C(=O)N(C)C1=O,True
CC1=CC=C(C=C1)S(=O)(=O)N1C(=O)C2=CC=CC=C2S1(=O)=O,True,CC1=CC=C(C=C1)S(=O)(=O)N1C(=O)C2=CC=CC=C2S1(=O)=O,True
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CNCCCC12CCC(c3ccccc13)c4ccccc24,True,CNCCCC12CCC(c3ccccc13)c4ccccc24,True
CC(Cc1ccc(O)c(O)c1)(NN)C(O)=O,True,CC(Cc1ccc(O)c(O)c1)(NN)C(O)=O,True
CC1COCC2(C)C1CCC3(C)C2C(O)C4C(C[C@]34C)OC(C)=O,True,CC1COCC2(C)C1CCC3(C)C2C(O)C4C(C[C@]34C)OC(C)=O,False
CC1=CC=CN=C1C1=CC=CC=C1S1=CC=CC2C1C2.[H]C(Br)C([Na])BrOC1BrC12(C)B1SC1[Na]C2ClC1C(F)N1C1,True,CC1=CC=CN=C1C1=CC=CC=C1S1=CC=CC2C1C2.[H]C(Br)C([Na])BrOC1BrC12(C)B1SC1[Na]C2ClC1C(F)N1C1,False
CO.N#C#CNC#C#C#S#C#C1CC1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C1BrC2(C)B1#S#C2[Na]#[Na]1ClC1C(#FN)C1,True,CO.N#C#CNC#C#C#S#C#C1CC1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C1BrC2(C)B1#S#C2[Na]#[Na]1ClC1C(#FN)C1,False
CC1=CC2C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C%18C%19C%20C%21C%22C%23C%24C%25C%26C%27C%28C%29C%30C%31C%32C%33C%34C%35C%36C%37C%38C%39C%40C%41C%42C%43C%44C%45C%46C%47C%48C%49C%50C%51C%52C%53C%54C%55C%56C%57C%58C%59C%60C%61C%62C%63C%64C%65C%66C%67C%68C%69C%70C%71C%72C%73C%74C%75C%76C%77C%78C%79C%80C%81C%82C%83C%84C%85C%86C%87C%88C%89C%90C%91C%92C%93C%94C%95C%96C%97C%98C%99C%100C%101C%102C%103C%104C%105C%106C%107C%108C%109C%110C%111C%112C%113C%114C%115C%116C%117C%118C%119C%120C%121C%122C%123C%124C%125C%126C%127C%128C%129C%130C%131C%132,True,CC1=CC2C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C%18C%19C%20C%21C%22C%23C%24C%25C%26C%27C%28C%29C%30C%31C%32C%33C%34C%35C%36C%37C%38C%39C%40C%41C%42C%43C%44C%45C%46C%47C%48C%49C%50C%51C%52C%53C%54C%55C%56C%57C%58C%59C%60C%61C%62C%63C%64C%65C%66C%67C%68C%69C%70C%71C%72C%73C%74C%75C%76C%77C%78C%79C%80C%81C%82C%83C%84C%85C%86C%87C%88C%89C%90C%91C%92C%93C%94C%95C%96C%97C%98C%99C%100C%101C%102C%103C%104C%105C%106C%107C%108C%109C%110C%111C%112C%113C%114C%115C%116C%117C%118C%119C%120C%121C%122C%123C%124C%125C%126C%127C%128C%129C%130C%131C%132,False
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C(=O)N2[C@H]1C(O)=O,False
C1=CC=CC(=C1)C(=O)C(C)N(C)C,True,C1=CC=CC(=C1)C(=O)C(C)N(C)C,True
C1CCN(CC1)C(=O)C2=CC=CC=C2,True,C1CCN(CC1)C(=O)C2=CC=CC=C2,True
CO.C#CC#CN#C#C#S#C#C12#CC1#C2.C#BC#BrPBrOC12BrC13CB#S#C3[Na]#[Na]2Cl1C#FN#C1,True,CO.C#CC#CN#C#C#S#C#C12#CC1#C2.C#BC#BrPBrOC12BrC13CB#S#C3[Na]#[Na]2Cl1C#FN#C1,False
CC(C)NCC(O)c1ccc(O)c(O)c1,True,CC(C)NCC(O)c1ccc(O)c(O)c1,False
CO.C#CC#CN#C#C#S#C#C1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.C#CC#CN#C#C#S#C#C1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
